prod,title,author,date,stars,comments
iHeartRadio,Best App ever!!!,Deborah Stephens,21-Aug-14,5,I love this app. Has all kinds of listening stations any type of music you prefer. Best app I have downloaded yet. I have been listening to this every since I got it. It does shut off sometimes for some reason. Still I give it 5 stars!!!
iHeartRadio,this is so AMAZING,Kiera adams,12-Jan-16,5,This app is really good you can pick your stations and also you can just lisen to the normal station to like 101.5 it is amazing
iHeartRadio,the best music app you can get,Farina Williams,25-Aug-14,5,I love my new iheartradio app. the reason why I say this is because it lets you have favorites up to 9 and it saves what you listen to and more.I really think you should try out this app you might like it.I think it's better then Ziggle
iHeartRadio,awesome,e.skaggs,12-Oct-14,5,I love this app it is awesome cause even when I'm doing my homework I can listening to theses songs. I love that you can choose what kind of music you like to listen to. If you could rate it 10 stars I would totaly rate it 10.
iHeartRadio,Totally Awesome <3,A.Jenkins,11-Mar-12,5,"This FREE app allows you to listen to your favorite radio stations any time. Also, by typing in one of your favorite songs or artists it will automatically create a customs radio station for you! If you don't like the song you can skip it and if you do, you can put a thumbs up and it will play more like that song. This app is great and I think anyone can enjoy it.... You WILL love this app! :)"
iHeartRadio,Sucks ass.,Charles S. Schuder,19-Feb-15,1,"You can't search for single songs or playlists, and won't let you play more than 20 songs.  Free my ASS!"
iHeartRadio,sineing in :(,Emily,21-Sep-14,1,Everything was ok but when I want to listen to music I have to sine in but I don't have to when I start the app but if you want to sine in with your Facebook or email account then it's probably perfect becase it has everything. :(
iHeartRadio,"Is a pretty Awesome, Sweetness",Christopher DeRose,14-Sep-15,4,"Is a pretty Awesome, Sweetness, KickAss App. I would have to Say. For being Free, U Can't beat It. Has a few little ticks here and there,but nothing really"
iHeartRadio,IHEART RADIO,wldwoman1,23-Sep-13,5,"I love IHeart Radio, particularly because you can create your own music stations with music from the artists that you enjoy listening to most.  All my local radio stations are on there as well, and I can take my Kindle HD with me into my backyard to listen to music while I am relaxing or doing chores."
iHeartRadio,wonderful,Dumb ways to die,21-Sep-13,5,In addition to the sky and games for teens. The big bang for me to die tomorrow morning and Bella you
iHeartRadio,great connection and variety,Christine,24-Nov-13,4,"Love that I can listen to my stations from back home even though I'm 3000 miles away.I wish the ""created"" stations had more variety and remembered when I didn't like a song or artist, but that is a minimal complaint compared to the joy of music this app brings me every day."
iHeartRadio,Five Stars,Amazon Customer,1-Jan-17,5,Always the best in radio and music from all over.
iHeartRadio,Three Stars,Amazon Customer,16-Feb-17,3,Inconsistent and difficult to navigate play lists
iHeartRadio,I love i heart,reneeskyvlly,11-Oct-16,5,"Love the music, no commercials on the artist stations. Great app!"
iHeartRadio,perfect,Alonza Barnes,23-Dec-13,5,This is one of the best music apps that I have used it lets me play all of my music  and all of my friends this app also introduces me to New music. This app is at the top of my list and what makes it even better is that it has a alarm so I can wake up to my favorite music every day.
iHeartRadio,this aint no transistor radio,Roger Miller,20-Feb-15,5,My favorite station in my phone!!! Reminds me of my Grandpa with his transistor radio and little white earphone.  Except this is hundreds of station with high quality audio! Grandpa would be jealous.
iHeartRadio,For free it's pretty good but it's a bit slow and I often ...,Stina,4-Dec-15,3,For free it's pretty good but it's a bit slow and I often have to restart program. Could be my conputer but it's brand new so who knows.
iHeartRadio,Greatest thing since sliced bread,Amazon Customer,6-Jan-15,5,I really enjoy being able to hear a mixture of the music I like. With the use of iHeartRadio I can use a bluetooth speaker and listen while ridding my motorcycle without the expense of adding it to the bike.
iHeartRadio,Love IHeartRadio,Amazon Customer,28-Oct-16,5,I like how you have so many different stations to chose from.
iHeartRadio,love it<3,luciloo,31-Jul-14,5,I love this app it has so many songs that I love and music is the best thing on the earth with I heart radio they are great and never let me down!  Love them and know they will improve by the minute even though they are all ready amazing!!!
iHeartRadio,i DO heart radio!,Karen O,2-Dec-13,3,"There is probably much more that this app can do, but I don't find that I can make it through very easily.  It puts up the most popular stations and programs, but I don't necessarily do what's most popular.  You need to spend some time figuring this all out, and then it would be awesome."
iHeartRadio,AWESOME,diary lover,24-Mar-15,5,I still can't believe I got this!! All of my friends have it and they love it. Well I love it to. The only thing I don't like about this is that I can't sign up. I have to connect to Facebook.
iHeartRadio,Music,Samantha,6-Feb-14,5,"You can create your own station if you don't feel like surfing the radio, it automatically adds your station that you created to your favorites so you don't have to type it in every time. Or you can just listen to your favorite radio stations and just relax! Best music app!!"
iHeartRadio,Good garage music,Tomcat,8-Dec-16,5,Lots of stations and music with little advertising.
iHeartRadio,I like being able to listen to radio stations in my ...,RetiredHsMom,6-Mar-16,4,I like being able to listen to radio stations in my home town & home state even though I'm hundreds of miles away.
iHeartRadio,Love my Kindle Fire HD!! Take it every where!!,joanne hockman,29-Dec-13,5,I love iHeart radio. I have it in my phone and kindle fire HD. I moved from Iowa to Georgia and missed my local station in the Quad cities and with the help of Jillene Jillene  from WLLR in Davenport I was able to get it!! She is the best!! Now I have alittle bit of Iowa with me!!!
iHeartRadio,Its great,Amazon Customer,10-Jan-17,5,I like having all my favorite music in one place
iHeartRadio,Five Stars,Neil L Findley,23-Jan-17,5,many options for listening to varieties of music
iHeartRadio,Five Stars,Rick Ross,2-Jan-17,5,Very satisfied with iHeartRadio. So easy to use.
iHeartRadio,great app,Alicia,10-Mar-14,5,This app is really great any time I want to listen to music I use it and if you don't like what it on the radio at that moment do to commercials there is a section where it reference the genre and with that there is no commercials this app is awesome you should get it
iHeartRadio,Music must Have,wageslave55,31-Mar-16,3,"Okay app, there are way to may like iHeart. I like this app, it has a big memory footprint over some others."
iHeartRadio,not so good,Mallow,15-Nov-16,2,I almost never use it. Too clunky. Hard to find stations
iHeartRadio,EPIC!!!!!,Anna Hinson,26-Jun-15,5,This is the best app ever! You can create stations and listen to any live radio in the country! You can even set an alarm clock to wake up to your favorite songs/stations.
iHeartRadio,Good,Stefanie,30-Mar-16,5,iDontListenToThisAnymore because I have an Xbox One now but it was good when I used this app so there ya go.
iHeartRadio,Best song app ever,Matthew,24-Jan-15,5,I Heart radio is the best song app because you can listen to one of your favorite songs and usually the next song is also a song you know. The song next is usually a song that is like the one before it.
iHeartRadio,great music,joyzone,26-Dec-13,5,I just love the sleep and alarm feature.  I can go to sleep with my favorite music...knowing it will shut off at the set time (up to two hours).  Then awaken at the time I choose.  I have gotten the best rest in ages. The ability to make your custom music channel is amazingly easy.
iHeartRadio,I heart radio!!!!,Jackson103,19-Nov-13,5,"I love this app for I heart radio on my kindle fire HD 7"" it works really really good, I love it!! You should try it yourself because I have had it on my kindle since the day I brought it and that ha  been 2years now and I have NOT had any problems with this app. It works wonderful ."
iHeartRadio,Four Stars,Bob,23-Oct-16,4,Great way to listen to favorite stations with Alexa or phone.
iHeartRadio,I can listen to the music I like when I want to,melissa,27-Apr-16,5,I can listen to the music I like when I want to. And catch up on podcast that I like when I have time.
iHeartRadio,I Heart Radio for Kindle fire,NCgal23,26-Apr-14,5,This app is purely awesome. It has all the radio stations that I listen to all the time in the car and more. The other bonus is that it is free and doesn't cost you a dime. I highly reccomend this app to anyone who likes to listen to the radio or just music.
iHeartRadio,Great App. But it keeps asking me to login ...,Luis Osorio,27-Jan-16,4,Great App. But it keeps asking me to login which I consider highly unnecessary if my only intention is to listen to music.
iHeartRadio,awesome,siedog,17-Aug-15,5,"I freaking love this station bc shawn,Cameron,and Jack and Jack they are awesome please play more of them I heart radio and to be honest u are the best ~thanks"
iHeartRadio,Great!,Beth,30-Oct-16,5,love this app! I downloaded it for my mom and she loves it.
iHeartRadio,Five Stars,Dancebearash,3-Aug-16,5,I love the station creations and that I can listen to my local stations as well
iHeartRadio,iHeartRadio,Mo,25-Mar-14,4,I like that I can listen to the radio on the kindle fire now. I haven't had a stereo in a while so I wasn't thinking about the radio until I ran across a review on this. At first it would cut off after a song played but it plays good now. I'm glad I downloaded it.
iHeartRadio,Five Stars,Amazon Customer,24-Jan-17,5,I love listening to iHeartRadio makes my day!!!
iHeartRadio,Five Stars,Athi,6-Jan-17,5,"Love there variety, otherwise awesome as usual!"
iHeartRadio,Four Stars,Joan,7-Jan-17,4,y now I can listen to my AM talk shows at night
iHeartRadio,"Great app, love it",dorie schultz,25-Feb-17,5,Love this station and all it does for Milwaukee
iHeartRadio,Five Stars,Sue Ransom,24-Dec-16,5,Love being able to connect to WGIG Brunswick GA
iHeartRadio,Five Stars,Robert Marsh SR,23-Aug-17,5,Great entertainment
iHeartRadio,blackberry passport,da3tris,1-Mar-15,4,"Great app. But not all features work on my BlackBerry passport. I cannot like or dislike, cannot view album art. Even though I close the app, it keeps playing.Works great on my android tab."
iHeartRadio,UGH!!!,Tina Horak,3-Jan-16,1,"It worked at first, but after a while it crashed. Now every time I open the app it crashes right away. Please fix this problem!"
iHeartRadio,awesome,excellent game,14-Jan-15,5,I love this app! This is an awesome app and i completely recommend it to anyone who wants to listen to music from any where in the country. The only downer is that u hav  to be connected to the internet.
iHeartRadio,good app,Mark L,25-Jun-14,4,"Good app, lets me listen to stations from other parts of the country. It also has a good feature of searching by category do I found stations that match my taste and I am able to listen to them instead if the limited choices in the local market."
iHeartRadio,love it but.......,Rachel,21-Feb-14,4,It needs more skips and when creating a station to play more of that artist also there's some artists I can't find like Edward Sharpe Nd the magnetic zeros and Cristina perry old medicine crew
iHeartRadio,Second best only to Pandora. Minimal commercials.,kineticvoyage,8-Dec-16,5,Second best only to Pandora. Minimal commercials.
iHeartRadio,I use this app exclusively for an alarm clock. ...,EdnaMode,26-Feb-16,4,"I use this app exclusively for an alarm clock.  It has been glitchy in the past, although, no issues at this time."
iHeartRadio,Listen to Elvis in the morning anywhere,Amazon Customer,22-Jul-17,5,IheartRadio Rocks!
iHeartRadio,this app is awesome,butterfly,22-Apr-15,5,I _Ÿ’— radio is 10 times better than pandora you can add to your favorites you can also type in what ever song you like and it will eventually turn on that song and this is all for free
iHeartRadio,You can't have it and Facebook too.,Hugh Jordan,10-Jul-14,1,I downloaded the app and listened to some music and it was great. Then I discovered that I could no longer get to Facebook on my Kindle. I deleted the app and can now get to FB again. You shouldn't have to choose between one or the other....
