"Index","Product","Date","Stars","Review"
25703,"iHeartRadio",2014-01-15,1,"Sucked a** Kept freezing and never worked. I liked iheart on my phone but on the kindle it did not work it kept saying the program stopped working and would cut back to home. So stupid this would be why I like pandora more"
25707,"iHeartRadio",2012-01-25,1,"I would not recamend it It did not download like it was supposed to.do not get me wrong because it probably does work fine just it will not download!"
25708,"iHeartRadio",2016-06-03,5,"Best ever! Have been with my sister in the hospital for the last two weeks who suffers from Early Onset Alzheimer's. TV is no longer of interest but music is very much still a part of her entertainment- an incredible calming effect. This has been a godsend for 14 days straight. No commercials is fabulous too! Thank you. Favorite station turned out to be Sunny Radio."
25711,"iHeartRadio",2014-05-23,1,"did not have any use for it... To be completely honest, I downloaded this free app to get the coins that came with it. I did not even try it out."
25712,"iHeartRadio",2014-06-19,1,"Ugh, nothing but ClearChannel Why would I want my radio listening limited to corporate giants and all their boring stations? Exactly. I do not. sad"
25718,"iHeartRadio",2011-11-17,4,"Update fixes issue with Fire The app itself is good but it is irritating on Kindle Fire as it shows a blank tile for this app in the Kindle Fire bookshelf.Update today fixed issue with Fire. Great app."
25729,"iHeartRadio",2013-08-31,5,"What else could you want Easy to setup. Search for your desired music. Anything from all Patsy Cline to roots of country best of the best"
25733,"iHeartRadio",2013-08-16,5,"Now I listen! Love the variety of programing available and now listen to my Kindle far more than before. With the addition of a mini-external speaker to my Kindle, it is a joy!"
25734,"iHeartRadio",2013-08-20,5,"Great app Love having Iheart on my Kindle fire and phone. I like being able to get K-Love in the bathroom when I am getting ready for work. I haven't played with it tons because I mostly listen to Christian stations but I love having the options it gives me"
25741,"iHeartRadio",2013-02-16,5,"Great to have! Miss the stations in your area? All you need to use this app are a password and an internet connection. I have got stations from my local area, NYC, San Diego, and elsewhere. This is a must-have app if you want to listen to a Cumulus Media station on your device.However, this app does not stream international radio I use TuneIn for that on my device."
25743,"iHeartRadio",2014-05-16,5,"iHeartRadio - Free music and Internet Radio I chose this rating because I love to listen to various types of music! I have the Spotify App where I have a lot of free music stored as well.The only thing I can say that I may dislike the iHeartRadio - Free Music and Internet Radio is that I need WiFi or cable service so I can access the Internet. I love this free music App because I can browse several types of music depending on my taste for that day. I had the Spotify Premium subscription where I could download my favorite music when I signed up for the Amazon Prime subscription. I enjoyed the Amazon Prime subscription so much and decided to continue with it. The Amazon Prime subscription is far less than the Spotify Premium subscription, and gives me access to kindle and computerized books, music, videos, television, etc. Therefore, I cancelled my Spotify Premium subscription and just keep the free online music.I highly recommend the iHeartRadio - Free Music and Internet Radio App because it is free, allows people to access any type of music they desire! I would highly recommend this App to family, friends, and acquaintances! I hope my recommendation will entice anyone who reads it to try it out."
25746,"iHeartRadio",2013-08-23,5,"i heart radio everything i expected and it was free! i can listen to wgar from clevelnd anywhere i go. makes my day fly by"
25750,"iHeartRadio",2016-08-06,4,"Very enjoyable!!!! Has streaming problems This iheart radio app is amazing, has most of the station's on the air I enjoy, has other radios and settings, and just like Pandora as you can choose any genre or artist, or create you are own station. The only problem that I had is the streaming is sometimes temporarily off, but other than that, I heart iheart radio!!!!!"
25757,"iHeartRadio",2014-05-22,5,"Super Solid Internet Radio App, Clear Cut Privacy Policy What a honest, neat app! First, a quick treatment concerning the permissions. I did go through ClearChannel's ToS and Privacy Policy, and everything is upfront and optable. ClearChannel only shares information with 3rd Parties in two cases: a delegation directly involved in providing app services b when the user *voluntary* opt-ins for marketing none of that you automatically agreed to get marketed guff. When I initially looked at the social circle registration, I was able to easily modify what circles could see and be involved in ClearChannel notifications. The email address registration is the most private method of registration. All the permissions requested are legit and used for various app services.There are in-app adverts; however, they only popup once in awhile and in no way impede streaming, nor does one notice them if the device is in Screen Lock while playing. These simple adverts only prevent you from tapping the Like/Dislike buttons until you X out of them. Otherwise, for a freebie radio with custom channels, this is still the most unobtrusive advertising vs pratical function scheme I have seen.As for app design, I have fooled around with various Internet Radio apps in the past and always inevitably deleted them due to bad, confusing, advertising riddled interfaces. iHeartRadio is the first one that really has a clear GUI. I did have to do some initial random button pushing to figure out what was what, but in about 6 minutes I had my custom Beatles channel made and audio commercial-free streaming. Sweet! I especially love the mix selector. Double Sweet! On top of everything, a moderately low RAM footprint approx 46mbs during streaming, less than my Chrome Browser. This app gets 5 solid stars and a Woot!*Addendum: As of 20Jun14, apparently a recent update has done away with the intermittent static adverts and replaced them with a single streaming advert at the beginning, in this case a T Mobile commercial. can not exit out of it, but it is rather short and bearable for a free radio service.*"
25759,"iHeartRadio",2016-12-27,3,"Great app until you realize it only plays a handful of songs on repeat... At first, I got this app and absolutely loved it! It was the greatest thing I had ever seen, and I loved that it was completely ad free... notice how that is past tense. After listening to it for a few weeks, I began to realize I was hearing the same song over... and over... and over....... and over, again. There is very little variety on this app. That being said, it is free and it will stream non-stop until you turn it off unlike the free version of Pandora, which turns itself off when it decides you are no longer listening. My wife uses this app to keep music playing in my sons room while he sleeps, through the night. Unfortunately, it too will shut of, unexpectedly, which creates a silence that almost always wakes him up. This can get annoying when it is 2 in the morning and I have to get up in an hour and a half. All of that being said, it is free. You can not expect to get things for free and them to be as good as something you pay for, all I ask is they put a litttllleee more time and effort into this app."
25761,"iHeartRadio",2011-11-06,1,"worthless will not open. only forcecloses. when it asks to update, the file is not correct. worthless. it used to work on my phone, a month ago... now it will not. samsung infuse"
25766,"iHeartRadio",2013-08-22,5,"iHeart radio over Pandora anyday!!!! what is not to love? I will listen to iHeart radio over Pandora any day. I have never had a complaint happy"
25767,"iHeartRadio",2016-07-04,4,"Great station. you can play different songs Great station.you can play different songs. You can also get local stations and also other stations from different towns. love it.."
25769,"iHeartRadio",2016-06-23,5,"My favorite music app I like it better than most other radio apps and it is easier to turn off push notifications with this one and the commercials are far less with this than some competitors. Lots a great radio stations from all over too. I was able to find a UK sports station and listen to all UK basketball games, which is nice since I do not live in Kentucky."
