"Index","Product","Date","Stars","Review"
8986,"Amazon",2015-05-30,5,"Worth the investment Good selection for anytime"
8987,"Amazon",2015-07-14,5,"Five star Use it every day!"
8992,"Amazon",2016-06-23,5,"loyal brand user I love that I can listen to anything I want anywhere I go. This be a awesome benefit to be a Prime Member. I have tell many of my friend about the Prime Membership with Amazon at they have sign up too. I have become a loyal brand user."
8993,"Amazon",2014-06-29,5,"Five star I love it. make my workout so much much fun! Easy to use and have all my favorite song!"
8994,"Amazon",2015-07-18,4,"Four star I like it a lot!"
8995,"Amazon",2015-09-07,5,"Five star awsum"
8996,"Amazon",2015-03-10,4,"Four star Some good choice would like much choice"
8997,"Amazon",2015-07-13,5,"Fab Great music flow!"
9003,"Amazon",2015-06-28,5,"Five star love the selection"
9004,"Amazon",2015-04-23,5,"Love. The end. obsess. I use it all the time!!"
9008,"Amazon",2015-03-19,4,"Easy Very easy to use. Good choice of music."
9015,"Amazon",2015-08-22,5,"Five star Gray app"
9019,"Amazon",2015-05-17,3,"Three star Just. Sstarted use the app"
9020,"Amazon",2014-08-29,5,"Five star I TRULY ENJOY THIS APP ON MY PHONE. HAVE much OF A SELECTION OF MUSIC THOUGH."
9021,"Amazon",2015-03-12,5,"Love So many free song to listen too. Love it"
9023,"Amazon",2015-05-30,5,"i will buy again. Happy happy happy thank"
9024,"Amazon",2013-03-05,2,"do not work It do not work on my kindle... so I do not use it at all.... I use my cellphone instead of kindle and amazon mp3."
9025,"Amazon",2015-05-30,5,"Five star Very nice and easy to use"
9027,"Amazon",2014-12-06,5,"Five star great you can get pretty much any music you like for FREE"
9028,"Amazon",2015-10-15,5,"Five star My go to"
9029,"Amazon",2015-07-28,5,"Five star it crash a lot"
9033,"Amazon",2013-09-26,4,"MP3 be cool I like that I can download music to my Kindle from amazon although I have to admit I haven't use it very much but it work perfectly."
9036,"Amazon",2013-03-16,5,"Easy Love the ease with which it work on my various brand device. I even use it on my iPhone. I prefer it to Apple app. Another product that keep me shop Amazon."
9039,"Amazon",2015-05-14,5,"Five star You can download great song"
9047,"Amazon",2015-08-28,5,"Five star I like"
9057,"Amazon",2015-07-21,5,"Five star Love this song"
9059,"Amazon",2014-07-02,5,"Five star work great music selection be good overall great value for the amazon prime member."
9069,"Amazon",2015-07-15,3,"Three star Good but good"
9070,"Amazon",2015-04-21,4,"Four star I like it but Spotify be good!"
9072,"Amazon",2015-04-21,5,"Five star Love ad free and variety offer"
9074,"Amazon",2014-07-11,4,"much like the other Yet another music service much like the other. Pretty decent free music selection."
9076,"Amazon",2014-12-27,5,"Five star Great Music with Prime a lot of old and new stuff."
9078,"Amazon",2015-09-08,5,"Five star fun"
9083,"Amazon",2015-06-08,3,"Three star need new content..."
9087,"Amazon",2015-09-12,5,"Five star"
9088,"Amazon",2013-05-27,5,"solve all my problem I start use iOS but a some of my device migrate do android I be press to find a solution where I can have my music anywhere. Amazon MP3 be it."
9092,"Amazon",2014-11-29,4,"Four star Nice variety hard to download some artist.. Overal. Good."
9095,"Amazon",2015-09-11,5,"great a"
9096,"Amazon",2014-11-29,5,"love it! Love the prime play list and the large variety available!"
9099,"Amazon",2014-04-28,5,"Amazon MP3 App The app work great a a MP3 player on my Android phone. The other player do not work a good."
9102,"Amazon",2015-06-26,4,"Four star So far so good...."
9103,"Amazon",2015-04-08,5,"Five star Great free music for prime member"
9106,"Amazon",2013-06-01,5,"work Great I really enjoy use this app and have have no problem with it to date. It make download and listen to music very simple on my smart phone and ipad."
9107,"Amazon",2015-08-18,5,"Five star Love it"
9110,"Amazon",2014-03-24,5,"Great app. Work on all type of network I work in a lot of strange country and this app continue to perform where pandora and the like will not."
9111,"Amazon",2015-04-22,4,"Four star Easy to install work great!!"
9114,"Amazon",2014-12-23,1,"One Star So far I be not able to access it on my BB Playbook."
9115,"Amazon",2013-03-11,5,"Great App! a with any song use the MP3 app be really easy and the cloud feature that allow you to take your purchses anywhere and play thm on any device be just perfect."
9118,"Amazon",2015-04-11,5,"Five star I find all the music I listen to"
9124,"Amazon",2015-08-16,5,"Five star love it"
9126,"Amazon",2014-08-01,2,"okay can USE SOME WORK.... TO BE FAIR I HAVN'T use ENOUGH TO REVIEW PROPERLY....."
9130,"Amazon",2014-03-04,5,"Amazon's the cool this be the only way to listen to your mp3's. its the cheap way to go and the sound quality be excellent."
9131,"Amazon",2015-06-13,4,"Four star I love it... thk you!"
9133,"Amazon",2015-07-18,5,"Prime music Awesome sauce"
9134,"Amazon",2015-07-13,5,"Turn up the volume Good selection"
9144,"Amazon",2014-11-07,5,"Five star I love this app. I get all the music I need on my mobile now."
9151,"Amazon",2011-04-01,3,"have come a long way... too quickly Great for buy music and cloud be a great idea.. but.. need way to upload from phone need lockscreen widget with art need a way to shuffle all music on local device and I can keep go. Still not terrible for first player"
9156,"Amazon",2015-07-09,4,"Four star Pretty good..."
9166,"Amazon",2015-04-24,3,"Three star cool feature. Not easy to use"
9167,"Amazon",2015-05-08,5,"Five star Great and excellent App..."
9172,"Amazon",2015-04-18,2,"Two star Not enough Bollywood selection"
9175,"Amazon",2015-07-30,4,"4 star good idea"
9177,"Amazon",2015-06-11,5,"Five star I love Amazon prime"
9180,"Amazon",2015-08-31,5,"Five star A"
9181,"Amazon",2014-06-14,5,"the price be right the music what can i say you get the music. and the price be right so i keep buy it."
9182,"Amazon",2015-08-16,5,"Five star be okay"
9186,"Amazon",2015-08-20,5,"Five star Good"
9188,"Amazon",2015-07-18,4,"Four star Pretty easy"
9193,"Amazon",2015-07-22,4,"Four star Good music"
9194,"Amazon",2014-08-21,5,"Five star Nice to have music accross device work good on PC and my android phone."
9197,"Amazon",2013-02-27,5,"good than iTunes! So glad I find something that work good that I can replace my iTunes with. I be try to free myself of Apple product a they do not work with other brand."
9204,"Amazon",2012-12-16,5,"love music! MP3 be a great app. love purchase and listen to my favorite music. excellent assistance from staff when have question. Very easy to download music. Excellent quality!"
9206,"Amazon",2015-04-27,5,"Five star so easy to use and navigate"
9208,"Amazon",2014-10-05,5,"Five star Wonderful song good musicianship great lyric and a happy feel"
9213,"Amazon",2014-11-05,3,"I do not use it. I haven't use the Prime Music because it be too expensive."
9215,"Amazon",2014-07-21,5,"Five star There be a good selection of music available. It be easy to download and play."
9217,"Amazon",2015-07-04,3,"Three star cost to much"
9218,"Amazon",2014-01-29,5,"PERFECT APP Love this. You can download to the device s good a use the app. Perfect exactly what I be look for!!!!"
9220,"Amazon",2015-07-09,5,"Five star Great stuuf."
9226,"Amazon",2015-06-28,5,"Five star have everything"
9234,"Amazon",2015-06-27,5,"Five star Awesome thank"
9235,"Amazon",2015-05-27,5,"Five star Great music variety."
9248,"Amazon",2015-09-03,5,"so good. So far so good."
9251,"Amazon",2015-03-01,4,"Four star Good selection of song easy to use."
9254,"Amazon",2015-07-18,5,"Five star Love it!!"
9258,"Amazon",2015-07-18,5,"Five star Very Good"
9259,"Amazon",2014-07-04,5,"And I love the Prime music feature All the music you can possibly want and much!! And I love the Prime music feature"
9261,"Amazon",2014-10-29,4,"Four star Really nice but there be a lot of great song not on prime"
9267,"Amazon",2015-08-09,5,"Five star good"
9273,"Amazon",2015-06-16,5,"Five star Great playlists"
9275,"Amazon",2012-11-24,5,"Love it I be excite to learn I can now access my Kindle music from the Amazon cloud on my cell phone! Probably way behind in technology but you learn something new every day!!"
9276,"Amazon",2015-02-13,1,"NA"
9277,"Amazon",2014-09-05,5,"Five star Really love this product and it come in just day! Love amazon prime!"
9283,"Amazon",2014-12-23,3,"not to easy to use not user friendly its okay; not to easy to use not user friendly"
9284,"Amazon",2015-06-15,4,"good lot of option"
9287,"Amazon",2015-07-09,5,"Five star Great app."
9290,"Amazon",2015-06-13,4,"Four star lot of choice"
9294,"Amazon",2015-06-08,3,"Three star Pretty good app."
9297,"Amazon",2012-01-26,1,"require one to change language on device to use it. I would love to stream my music from the Amazon Cloud but the app want my language setting to be change to buy music. I do not want to buy. Just play my music for the love of Hendrix. Wish I can give it a zero star."
9298,"Amazon",2014-11-24,5,"Five star Love the selection and there add much all the time"
9300,"Amazon",2015-07-22,3,"limit it be okay"
9301,"Amazon",2015-07-22,5,"Five star Awesome"
9303,"Amazon",2015-02-09,5,"Good Selection of Free Music have a good variety of old and new music."
9304,"Amazon",2013-06-07,5,"excellent path to my favorite app!!! Reliable fast and accurate! keep up the good work folk!! Once I have discover it I quit from waste my time look for a app on Google Play!"
9307,"Amazon",2013-05-18,5,"Awesome! The app be good to go! It may be a awesome app if you can save your purchase onto the device but you need to be online... Can you fix this?"
9312,"Amazon",2013-10-04,5,"Great way to purchase music store in the cloud for free able to download to ten device... what can be good! Able to download instantly! Great stuff."
9317,"Amazon",2015-06-27,4,"Four star Like it a lot"
9318,"Amazon",2015-06-27,1,"Why bother do not use it"
9319,"Amazon",2015-04-17,5,"Five star Easy to download and play."
9322,"Amazon",2015-01-02,5,"Five star great selection but can use much free music"
9328,"Amazon",2015-07-23,5,"Five star thank"
9334,"Amazon",2015-07-09,5,"Five star I love it"
9338,"Amazon",2015-07-18,5,"Five star Love it"
9341,"Amazon",2015-04-14,5,"Five star Listen to it all the time!"
9342,"Amazon",2015-04-29,5,"Five star Large selection to pick"
9345,"Amazon",2014-07-03,4,"Basic feature but not bad. Wish I can download to PC and not just to phone. Basic feature but not bad."
9346,"Amazon",2013-10-11,5,"Excellent app I use this app everyday and I love them. I be so glad I download them to my cell phone. Absolutely essential app to have."
9349,"Amazon",2014-11-28,5,"Five star Great App! I can have all my music almost anywhere."
9350,"Amazon",2013-12-15,5,"MP3 in Review From Regular User Dependable app for MP3 in Amazon. Like the view and feature within it a good a overall ease of use. Thomas A."
9356,"Amazon",2015-02-20,1,"One Star It suck! There be to many problem."
9364,"Amazon",2014-12-12,5,"all I can say be that Amazon Prime music rock!!"
9366,"Amazon",2015-07-24,5,"Five star Nicee"
9367,"Amazon",2015-07-29,5,"Five star Nice"
9369,"Amazon",2015-02-18,4,"work work but need much variety of song"
9371,"Amazon",2015-07-09,5,"Five star enjoy"
9375,"Amazon",2015-07-18,5,"Five star work!"
9385,"Amazon",2013-08-03,5,"I Like It. Quick to download and easy to connect to my cloud player. I now have access to all of my mp3 purchase on my android device. Love it!"
9391,"Amazon",2015-02-21,4,"wish it be in playbook work Just wish it be in PlayBook"
9393,"Amazon",2015-03-28,5,"easy and fun Fantastic and so easy to do."
9394,"Amazon",2014-09-10,4,"this really rock! literaly even good than the video to me. love my prime membership!"
9396,"Amazon",2015-07-16,5,"Five star Really great!!"
9397,"Amazon",2014-12-02,3,"Three star I would give it much but it need much free song"
9402,"Amazon",2014-08-13,5,"Love it! This be a great app. I have it run almost all day long every day."
9410,"Amazon",2015-07-09,5,"Five star Love it"
9411,"Amazon",2015-07-09,5,"Five star Love it"
9412,"Amazon",2015-04-20,4,"Four star I really like the site."
9413,"Amazon",2015-05-18,5,"Five star enjoin the music"
9414,"Amazon",2015-07-18,5,"Five star Great"
9418,"Amazon",2014-11-19,1,"One Star crash constantly in the background. Uninstalled."
9422,"Amazon",2015-06-26,4,"Four star Excellent"
9424,"Amazon",2015-06-27,4,"Four star Very good"
9428,"Amazon",2015-05-12,5,"LOVE IT FAVORITE MUSIC APP"
9434,"Amazon",2014-01-18,5,"for music this be one of the good! thank you! for a android with app and music I have have a lot of fun and amazon mp3 be the half of this."
9436,"Amazon",2014-07-16,1,"need to work in a language support by Android in the US at less. will not work unless I change the language of my device. have to uninstall it."
9438,"Amazon",2014-12-01,1,"One Star crash constantly before I can even play music."
9439,"Amazon",2015-02-20,5,"Five star Love my music from Amazon buy song all the time"
9442,"Amazon",2015-06-13,5,"Five star Awesome!!!!"
9444,"Amazon",2015-06-08,5,"Five star I love it happy"
9445,"Amazon",2015-07-18,5,"Five star Nice"
9451,"Amazon",2015-05-04,4,"Four star love the station"
9454,"Amazon",2014-12-09,5,"Five star I love this add bonus to my Prime membership"
9464,"Amazon",2015-06-26,4,"Four star use a lot"
9473,"Amazon",2015-07-22,5,"Five star"
9477,"Amazon",2015-05-23,5,"Five star Great to have."
9483,"Amazon",2014-07-18,4,"Four star A little mexican music and a little new music free with the amazon prime"
9484,"Amazon",2014-01-30,5,"NA"
9487,"Amazon",2015-03-17,1,"One Star I do not know what this be."
9488,"Amazon",2014-07-03,1,"What a Scam Wait. be I to understand that I can no long use Amazon's MP3 player unless I subscribe to Prime Music? Since I be not plan to subscribe I try to go on a usual. Not possible. The upgrade player be terrible! It lock up my Asus tablet cannot find my download music even the music I have purchase from Amazon and will not play my playlists. Geez Amazon! I shop with you all the time! Do you really need to gouge me for much money? I will be download everything from my Amazon cloud and use the Google player."
